eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
7.874618241351268033e-02,1.427898347659481426e-03,4.299557599836464350e-01,3.179291240282827169e-01,4.936030797019607536e-02,-4.380866041843380510e-05,3.236145909889848231e-05,-9.310649607476900843e-07,7.111977814672498094e-03,-5.334493325167705824e-05,4.061199732843007865e-02
3.028673243397873027e-01,1.844693767367604709e+00,9.855482987721077281e-02,3.391618840263974644e-01,5.188965873321556982e-02,-3.126123713918861124e+00,-1.087463970669740876e+00,1.557368923718086995e+00,-1.640200139764561374e-02,3.245357293334155679e-01,-2.597631790532161089e-01
3.420655000645828614e-01,1.965997713380766010e+00,2.861644925471157341e-01,1.104382995052813066e-01,5.468513897770999055e-02,-3.128353802854500820e+00,-4.807862378257578007e-01,1.584504614037637760e+00,-2.551827794210350872e-02,3.266533749410339693e-01,-2.512814106613179832e-01
5.799297154448174868e-02,8.418451199076169011e-01,3.247184140159843913e-01,6.329729302805636726e-02,4.963869013988130019e-02,3.140967805054307949e+00,-6.030232148317069552e-01,1.570140033089570730e+00,-1.570468580074731724e-01,3.235015249837268070e-01,-1.760894790476681959e-01
5.764310846492431972e-01,4.781856032148573687e-02,2.057462422884102360e-01,5.096406360113738682e-02,6.114243536543666896e-02,7.948229561484816122e-04,-6.941837714354244238e-01,-6.975314718398095172e-03,2.712882709762771127e-01,3.237849160352032629e-01,-1.000754395646650530e-01
4.141550552325745094e-01,2.121882793882666485e-02,1.075528238869362663e-01,1.484087887491007396e-01,5.631269206065962762e-02,5.717717767222895153e-01,-1.570611218179141400e+00,-2.153003371083642481e+00,-2.548786480917168001e-03,-3.272602609420712794e-01,-2.541299176608616261e-01
2.048380076625198609e-01,1.581258561231613902e+00,1.437001947778352162e-01,5.593944105757880925e-01,4.336062466787987679e-02,-1.568787315489350576e+00,-1.817032972529405876e+00,-2.102421948096972609e-03,9.912112525224569398e-03,4.487452222362028342e-01,5.424683277805627535e-01
3.026714829428736597e-02,3.292725573997216659e-01,6.834757965041426964e-02,5.066948336674287345e-02,4.701757366183500486e-01,-2.015440226697583168e-07,1.955826787305521477e-04,-1.570814466751357497e+00,-4.242740989837618382e-01,9.755428292638498519e-03,-7.281346656440922382e-01
4.768824468990113391e-02,2.889779037822025609e-01,5.053988772242210686e-02,6.534728502897531321e-02,4.704579553676047632e-01,-1.379300926342992950e+00,-1.570848715872123158e+00,-1.915280385816605091e-01,4.404100790869440729e-01,1.040495120908477809e-02,-7.279700470507530774e-01
8.720716687376774134e-02,5.983055943138390065e-01,6.825635532968696295e-02,6.182456995781085429e-02,4.109199385300012497e-01,4.740998671265542752e-01,-1.557556613549106572e+00,-2.053627315385255336e+00,-4.409419753893126237e-01,-1.042923100963593676e-02,3.851064034168323325e-01
5.646647182475055260e-01,1.635737586453936077e+00,8.239852271433918685e-02,8.225752176787098913e-02,1.679690337084075724e-01,-1.282783849545846011e-01,-7.740853872185736728e-01,-1.385076165637857404e+00,-4.246022225359394886e-01,-3.482056448787274050e-01,-7.459987614695687830e-01
8.499093863857750189e-03,6.103452503828544762e-01,4.140518217942413398e-02,4.923733190424257194e-02,3.422633142655732152e-01,2.817875680568941554e+00,-1.571401565088499597e+00,1.894360299567841466e+00,-3.835636262137522290e-01,-3.121522425174066626e-02,-5.142386093163118232e-01
5.808878926917362406e-01,1.598222470293273911e+00,8.182086822984005470e-02,8.205441616068885613e-02,1.723221916572053591e-01,1.362352937922000906e-01,-7.792465282969557316e-01,1.375647983083186254e+00,-4.245509660881245928e-01,3.637856937097690424e-01,-7.450000096071732747e-01
1.354657043733365485e-01,1.402242125064076417e+00,2.228921052504444500e-01,3.314256187852404056e-01,4.367432477227146947e-02,1.571038541610307204e+00,-1.324270182537916174e+00,-3.141827684986433500e+00,1.001358368225431332e-02,4.649519912209015282e-01,6.070061774786750242e-01
3.542880162047283999e-03,6.224886528437552080e-01,4.165414929196351729e-02,4.822215674135067742e-02,3.733929128098937289e-01,-5.323884272672298017e-04,-1.592527923973866999e+00,-1.570259833124157733e+00,4.014490196950734613e-01,-6.047808767879323444e-05,-5.143426049811509193e-01
4.303782042137514058e-02,1.465909558701452842e-01,4.689512581540085656e-01,6.231065772550923448e-02,5.923992803929538364e-02,1.570742617397456131e+00,2.581408127952407663e-02,1.568601583307108083e+00,4.538530252578770741e-01,-5.510240037172169786e-02,3.856365253447922581e-01
2.956559100855388755e-01,9.056883633594078331e-01,1.607391265749678055e-01,7.253106278911736204e-02,6.317677341750603526e-02,1.574442304857890607e+00,-1.717868848106159918e-01,1.577980051473437673e+00,4.400969391382071327e-01,-3.581306932169794899e-01,-7.436183180804378789e-01
2.958711650595546305e-01,8.673361085146916727e-01,1.684618473254008431e-01,7.106546670155085288e-02,6.336404896662542474e-02,1.565642675309383947e+00,1.723739541752225546e-01,1.574518114126413071e+00,4.400945945615591381e-01,3.695574244789429086e-01,-7.433598133113448192e-01
3.724485935552535043e-01,8.083000904665064157e-01,1.838494429773583072e-01,7.610889041363193275e-02,6.175595336548211217e-02,1.571886638128457969e+00,-1.986371566478921102e-01,1.569018264554615349e+00,-4.419423059097345452e-01,3.624297851242934687e-01,4.013663801146718502e-01
1.039124396234021308e-01,1.089308455790264585e+00,2.569747872667476063e-01,6.427772060869758886e-02,4.969523297717944044e-02,3.141652924463237628e+00,-1.068031674388552066e+00,1.572357993815881150e+00,-3.621125764118221513e-01,-3.235940444330049903e-01,2.821239501589251422e-02
1.774051616118957619e-01,9.266338897469740266e-01,2.696361375657818082e-01,6.131280647167251102e-02,4.988407041853074042e-02,-3.142938552847476696e+00,-1.311654256323151913e+00,1.576038034459395609e+00,-4.155131420755038274e-01,3.237014637874868206e-01,1.571597987463332347e-01
