eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
1.227952415497176375e+00,9.966810365581670883e-01,3.858934147213386456e-01,1.925348123944516376e-01,2.126515188081916918e-01,-7.070467452753595450e-02,4.492129715341507956e-01,-4.750706690858906289e-01,1.000457197536251119e-01,2.950851672076388876e-01,8.052731306143326440e-02
1.088486533149726210e+00,1.022878327469089133e+00,1.141009813099805037e-01,1.594448632301142532e-01,2.314125195025898973e-01,8.129283120205803292e-02,2.935710892644402548e-01,-2.388725941829054900e-01,5.760483034861176854e-01,2.774171357678282268e-01,-3.431675239825748291e-01
1.287133538861557458e+00,9.281501254445421178e-01,1.190942100057599123e-01,1.013985009598191989e-01,2.474030665908142912e-01,9.270423915360045397e-01,1.120881452925959892e-01,5.196000405233018871e-01,-5.565152516139318939e-01,3.853750905388517722e-01,-1.401234023601455880e-01
5.007162401586312539e-01,9.418782660518408845e-01,4.692598280071905159e-02,4.442533627732194595e-02,1.390243431228444237e-01,1.065909345133960739e+00,-4.100068446979698855e-01,1.095675666416818350e+00,-5.260320867464424177e-01,-3.868531907905463085e-01,5.693644628790557605e-02
5.276589208801566455e-01,9.639051588267837367e-01,4.815630241990863369e-02,4.476856208620006577e-02,1.447339256455115464e-01,1.162795713001995690e+00,-1.141940959582421998e-02,1.062897594564190085e+00,-5.102003811717162884e-01,-2.884513754410839570e-01,5.286943024708393724e-01
6.515689523169782005e-01,8.535456744048283140e-01,7.148739450664602646e-02,5.798412908925282966e-02,2.344671193340692739e-01,2.066424012097242802e+00,6.318562427327666098e-03,1.440708906736685169e+00,-3.801512492124117237e-01,9.932678774464294424e-02,8.084426568239794220e-02
8.977159397031572174e-01,4.318186735831133771e-01,2.057054438930043250e-01,5.108888434041438525e-02,6.367170743654698706e-02,-9.148496537321780808e-01,-6.490172521392560956e-01,1.320700309783752413e+00,-4.017472579517992193e-01,5.632008316050728103e-02,5.144487330228628696e-01
9.659968680757390347e-01,1.544890251227718059e+00,3.588116239777496275e-01,1.952150301850429648e-01,2.381292610819450151e-01,-2.161484570896409496e-01,-4.275915751589713931e-01,-6.111640321128083107e-03,-7.560362475883991573e-02,2.883753539281923572e-01,5.043259285223414268e-02
1.001761282770761152e+00,4.033044353004840987e-01,5.175787566426688635e-02,2.119578097954152029e-01,8.601416113858224854e-02,1.601697815077862019e+00,-2.522643989836861333e-01,1.741191089690185212e+00,3.213873364586534165e-01,3.023039076522553992e-01,5.286551360627674834e-01
6.674830496914349043e-01,8.576788304642970484e-01,6.345127701860220348e-02,2.434593569579745487e-01,5.271919141437574757e-02,5.103900178458053993e-01,3.511935521569526375e-01,3.798488253653470870e-01,6.502379164005684942e-01,1.875820899682997117e-02,-6.159066572706577147e-02
4.418153778578342572e-01,9.565811422487114912e-01,5.456661160492942697e-02,6.322855494194436210e-02,2.358416726247852535e-01,7.269994196644252726e-01,-1.061533088061662244e+00,3.747446759144732464e+00,6.014584430915588253e-01,-6.873528399361027164e-02,3.370907955447429716e-01
8.014775137431818797e-01,1.007724701860519101e+00,5.881499019855418453e-02,6.748598111296995328e-02,2.161440183362484113e-01,5.528822350740727476e-01,6.384509562322890908e-01,-4.535503148479351487e-02,5.041857144499747312e-01,2.774471848695936327e-01,-5.552308329292441336e-01
1.049461816305605089e+00,9.767374582055554644e-01,6.854677058482841479e-02,2.863270720829304006e-01,8.961909958406007182e-02,-3.558990656699635657e+00,-2.743677576143161989e-01,-8.297111771195051499e-01,5.677278308757723879e-01,1.678957532522009077e-01,-4.443851476588691063e-01
6.077868672585903242e-01,9.643465772012322912e-01,4.878149037142480438e-02,4.371057740276631381e-02,1.332407394377783938e-01,1.487387551882921377e+00,4.370964292751104985e-01,1.334238030740500180e+00,-2.686390172233051876e-01,-3.517951380307950127e-02,6.181612727693094334e-01
9.821738654554719172e-01,1.555488918755344674e+00,1.991605171563956278e-01,4.256279330571796082e-01,7.897942961769485737e-02,1.098863613576690046e+00,-1.084597283368280207e+00,-2.674389294504387671e+00,-3.941615783639707687e-03,2.037401364913106194e-01,1.428203957419480474e-01
6.074392760411161385e-01,7.817119404290208129e-01,1.017584677868231535e-01,1.644932580866494132e-01,4.576678737005666908e-02,-9.560277048112451881e-02,-8.908119106496402706e-01,-1.397140415257676072e+00,2.847771093160924027e-01,2.700374397816612815e-01,6.580900418517232620e-01
5.512653993630426408e-01,1.027873403479755865e+00,7.063210823670552918e-02,6.132678266787065097e-02,2.126284433326375289e-01,7.128235589810332229e-01,8.938533375380608437e-01,7.599274284269676993e-01,3.820308619811326190e-01,2.522021876300418741e-01,3.256097558647859103e-01
9.512617428457741386e-01,4.402155864495143622e-01,2.428183874167247069e-01,5.836500780765176144e-02,7.611973579612146823e-02,2.243621998607046517e-02,2.413784815672092854e-01,-1.171311068668883681e+00,3.980587009934260512e-01,1.696977968386295943e-01,6.489226849885532111e-02
5.284337172543333017e-01,9.626893309564311663e-01,4.981109206839801767e-02,4.603551532447595906e-02,1.483705875337405500e-01,1.882138955364156763e+00,-5.435393275687682574e-02,-1.063347924217000529e+00,5.075519279861286925e-01,-2.589274520019944070e-01,4.512277942705066880e-01
9.245971630105070949e-01,4.525147022227316018e-01,4.332699706867271933e-02,1.489597353373481314e-01,5.045708077878672398e-02,-1.441187746136188830e-01,-8.194552186166780272e-01,-2.298882438488417390e-01,6.856664916647905450e-01,-2.047778505677030902e-01,-1.136230319647903025e-01
6.796209878306623819e-01,9.830682569932229775e-01,6.890868300638429422e-02,6.219654801501918462e-02,1.740298121940490883e-01,2.006477439158970422e-01,7.041322393823734593e-01,1.814289915659232921e-01,2.607995578024067673e-01,3.338664567076336520e-01,3.769696127027543642e-01
5.430116254930316133e-01,1.030113787754411092e+00,6.205751466168782371e-02,5.435746509729862119e-02,2.042709679818686397e-01,-7.486817561508597729e-02,1.116833856088853549e-01,6.542225759616965286e-01,5.341307397205602436e-01,1.386658340332007078e-01,5.096215859725451436e-01
8.471938455939397317e-01,4.799323858950296229e-01,4.162293655431164446e-02,1.276904469331404113e-01,4.836497565775434854e-02,1.236409441622700944e+00,-7.576352218485109535e-01,-2.347568738560012580e+00,4.904112453030176066e-01,3.083870591568367223e-02,6.617406587677772123e-01
8.793605180486175898e-01,8.335880595002628235e-01,6.315449867837462372e-02,1.516527134235342578e-01,5.672005728650416495e-02,6.461769538628642229e-01,1.541960490708914333e-01,8.064567285058668045e-01,-5.094380829936183686e-01,3.280026822509830020e-01,-7.025080472680483856e-01
1.972925453841567034e+00,1.099281044035012478e+00,5.076852366897650209e-02,4.458224621494551176e-02,5.545763246318401868e-02,2.533531390267096395e-01,-4.935093442535762875e-01,-1.509598378065896584e+00,-1.486721943713026906e-01,3.780738101057855016e-01,-2.839421232935112061e-01
1.049265989970180168e+00,1.988817259858330466e+00,1.569811418063651320e-01,2.051402733194300776e-01,5.281504398954763729e-02,-3.743647509246133542e-01,-4.900430216705736752e-01,-9.003085022066213972e-01,1.184709675684849223e-01,2.907143489145386783e-01,-1.869722454217948859e-01
1.063036221961499495e+00,3.837800728811846529e-01,3.286904448756253760e-01,1.587045312682799081e-01,2.466932809581357244e-01,-6.181010525213873280e-04,-6.048447231398569775e-03,-2.917947612922872636e-01,1.526938232812460189e-02,2.687842829820622503e-01,9.377151288520867156e-02
9.014833102578952984e-01,1.455752760815591129e+00,2.270569455780915014e-01,1.000230183746841084e-01,1.053946567089053266e-01,3.975122633878694356e-02,1.115926938477814545e+00,1.065348265571185671e+00,5.739716593913390952e-01,3.552468872273908396e-01,-1.245165581126347898e-01
6.825649885765906477e-01,7.450949440176023453e-01,1.148312248877590008e-01,3.460144364915195003e-02,3.468548141734736218e-02,2.402534508029569027e-02,2.308135530565771365e-01,2.213016476379675357e+00,1.983943291725927260e-01,3.474667956718299200e-01,-2.846581351804436943e-01
6.947416913156048146e-01,1.379556853732171184e+00,2.845326692138195890e-01,1.857268071733561010e-01,2.740872010811246651e-01,3.338535457542651241e-01,1.030834472271217273e+00,3.138055429343908909e-01,9.983167540398102391e-02,2.897998640163488293e-01,1.704310495696340771e-02
