eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
9.506394600171326204e-01,1.049397896036712075e+00,4.956283863747590335e-02,8.831495806034946050e-02,1.051032680323905899e-01,-2.193580440021557221e-01,-6.852045606971863823e-01,-1.453293290070751365e+00,-4.619262824259802169e-01,-1.084607540084377986e-01,1.889363219650521675e-01
1.004555713634183167e+00,8.736326040801077886e-01,9.966673824624851241e-02,1.777221706527117862e-01,8.545713453249391411e-02,7.420594454596787237e-01,6.849847212672180996e-01,2.538815958387232286e+00,-3.585290721066866082e-01,-1.985202409200900187e-01,-2.021822182342243035e-01
1.201227955670566061e+00,7.417455429985828630e-01,1.599935337478743391e-01,6.537869692649539433e-02,6.776047574254454031e-02,2.146075309397456055e-01,3.040932181778824295e-01,2.163587571515452890e-01,-1.546936840954585557e-01,-1.770170294606748795e-01,6.612801160973416081e-01
1.167258067222640250e+00,1.065801729544725074e+00,1.741552436937245651e-01,1.753342376232856770e-01,2.372879190858677434e-01,1.192606785224860744e+00,5.253882088152942442e-01,-7.851593603916281472e-01,7.681586382279598224e-02,-1.671019955462794970e-02,-2.187955994054744668e-01
6.863458997744094070e-01,9.493807745300381074e-01,9.368015738528390202e-02,8.429230226335275578e-02,2.724086510801320138e-01,-1.198785026167881879e-01,-9.716029913817633701e-02,7.177804217734812253e-02,5.925295406455171471e-02,-2.411563602184841615e-01,3.521261386621478695e-01
9.885124034628390843e-01,6.742815655239910999e-01,1.935616062028419349e-01,7.819820085828103895e-02,9.467019135092712145e-02,1.207625111400211365e-01,-2.077703619941084212e-01,2.723474724163518434e+00,4.147998343658121367e-01,-2.441934442009667527e-01,-1.999370155946568750e-01
1.106298866783298029e+00,6.586342825323899808e-01,1.864793119294750334e-01,6.726899829515096962e-02,6.845759808693682724e-02,2.005823757383133898e+00,2.494458960939184566e-02,1.817164172622526053e+00,-6.312321838753760517e-01,-1.139975942328358000e-01,-4.480994273163578234e-01
6.659359717497697062e-01,9.532948089789063939e-01,4.040202031863780047e-02,4.152041373624442561e-02,1.029400580475245963e-01,1.522582051074324649e+00,6.554654605557503899e-01,1.944193388645726550e+00,-6.371721597457598030e-01,1.052061534960391648e-01,-9.269539022412455476e-02
6.156118921609835537e-01,1.217023669398217489e+00,6.259637036120718756e-02,1.229556506657395326e-01,6.771893652659853602e-02,-7.509316816431467201e-01,4.236264261073203197e-01,-1.025438996487536558e+00,-6.442566583148029435e-01,-1.103593914347026084e-01,-8.414083180683420982e-02
1.150925167745911137e+00,7.037869724540671834e-01,7.218262370890041191e-02,1.522419020862610661e-01,7.245541491812909629e-02,-1.627713087451225504e-01,-4.300382782123083336e-01,2.427773175768863201e+00,-4.369234116747907626e-01,-5.153854170882363195e-03,2.914900423177002597e-01
1.183689548607827158e+00,8.838877053851145194e-01,1.786214360874856799e-01,7.217945792138714955e-02,7.284586018205366220e-02,3.895187567727305678e-01,-6.808055924023039829e-01,-3.651332726147581420e-01,-3.111403488565780417e-01,-2.184350708817067166e-01,6.204690648301305345e-01
1.061474536794056123e+00,1.108127629787590607e+00,7.697536937163064474e-02,2.666072942060112583e-01,9.524826411157981398e-02,1.248808807082558925e+00,-1.251654462045942613e-02,-5.446717103381473191e-01,-1.218911007536826185e-01,-2.367932797557842362e-01,-5.164845169607233943e-01
9.545686270291082742e-01,6.276546423398537966e-01,5.189394481112587221e-02,1.035707680844301787e-01,7.680010343702783904e-02,1.221728233817850340e+00,-9.951591045526722024e-01,-2.525411445859262027e+00,-1.508263915506931896e-01,-4.459130925125598388e-02,5.124342974302356080e-01
1.208588514630156707e+00,5.979428504289158175e-01,2.611038312135180450e-01,1.405913523933039477e-01,1.713102794480589608e-01,-2.341317715515706332e+00,-1.037083807543620839e+00,9.994972837851964220e-01,2.586326555313921138e-02,-6.434059668313439097e-03,-1.187225155655625142e-01
1.093177188477812090e+00,6.345007685716679280e-01,2.011783125266512762e-01,6.959086888376067592e-02,7.113805633875926182e-02,-8.110356005694639714e-02,-6.255247569280494302e-01,2.045224645418722009e-01,1.612107986825140893e-01,-2.550999644755399531e-01,7.120096191170148803e-01
7.280183953142078668e-01,9.506277813583106084e-01,1.005346365054105434e-01,8.387386562924867284e-02,2.895285149465828267e-01,1.443937697615766735e+00,-2.215460763293649049e-01,1.684652430380561006e+00,3.363962115142182241e-01,-2.254146099019415650e-01,7.860911913530313488e-02
1.140579163558583131e+00,5.135043608999214637e-01,2.916742380712420979e-01,9.275544527967329034e-02,1.080771104643755975e-01,2.862819598294649825e+00,-7.227265505325917161e-01,4.437565412502109674e-01,1.703176317824594832e-01,-2.085821793564141546e-01,-9.875636155452965914e-02
9.561594082484502488e-01,4.845701669840685177e-01,2.216236321205613813e-01,6.578512163616365149e-02,6.905759787347318102e-02,2.362680811859705354e+00,3.275991067265886514e-01,1.110626575725152998e+00,4.716261793308042516e-01,5.665087459373059631e-02,-1.842874242696318221e-01
9.006514069058619842e-01,5.652527784188030591e-01,5.664167679361813840e-02,1.841651689013540649e-01,5.831706933390080894e-02,-7.830256896511940123e-01,4.379139584619945458e-01,1.345580194363676062e-02,-5.791162144520906052e-01,1.341655632660657127e-01,-4.763058268616329194e-01
1.123694596094118703e+00,6.618189451484752794e-01,2.071632919265688211e-01,7.482203832377766484e-02,7.862569227093441082e-02,2.893874621467134034e+00,-5.320180601291905204e-02,1.767206133202444684e+00,-4.595221188700167048e-01,-2.382563661656802168e-01,-4.518228502003111546e-01
1.120159882795685569e+00,7.163715376520661815e-01,8.700334799132077024e-02,1.758083180604665952e-01,8.196498871517927942e-02,-3.625131254701378647e-01,-4.438129424159426017e-01,-2.458523468595735118e+00,-4.735876082277937216e-01,-1.630933840951886704e-01,2.736777269009733060e-01
1.082815987078103559e+00,6.727757024599979596e-01,6.322626252398083624e-02,1.255422923596757057e-01,6.188495184242433222e-02,4.679957210387731409e-02,-4.633528200639030481e-01,4.923180647094826945e-01,-3.379752683860720586e-01,-1.144121878208557812e-02,1.320159263337466471e-01
1.200122798672258906e+00,5.774013179358944425e-01,6.702669465638472213e-02,1.827836353705854233e-01,6.563746095473368958e-02,3.842976113582114578e-02,2.028603113841904171e-01,-3.283694104631293964e-01,-3.359730635648703334e-01,-7.345088176058727977e-03,-7.375223294921008366e-01
1.193189718024349810e+00,7.093766346221034302e-01,8.395924429221868213e-02,2.134908360795863269e-01,1.083032559413547175e-01,1.386681783375387278e+00,1.523976861795806881e-01,2.149501528080322021e+00,-1.207953395991994902e-02,-2.494852555190816279e-01,-4.153855935140375877e-01
1.089029461629829942e+00,5.264837504228957465e-01,5.847849431412983912e-02,1.213338781661508908e-01,5.893611690894248051e-02,-1.890288955872403864e+00,7.606662046045378212e-01,-1.883587680935167485e+00,-5.536752389580517492e-02,-1.056180597821206879e-01,5.565676867776633285e-01
1.200424495146086512e+00,6.426318943646143200e-01,5.513707772250090594e-02,1.473728812920014342e-01,6.893584203903191376e-02,1.587532231310654574e+00,-5.238025078849255500e-01,1.253267194431409104e+00,4.286541390815123420e-01,-2.243416051688406909e-01,6.850611475291850105e-01
