eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
1.191776392155221131e+00,7.936959967045811304e-01,1.035255682400210014e-01,6.772861095282671495e-02,6.783147287018712057e-02,5.748031276489771191e-01,1.635117823752186839e-01,6.345740098961091813e-02,-5.497008044944712291e-01,-3.663100442025546966e-01,-6.497701916225795404e-02
1.364841923208506058e+00,4.780435562720984910e-01,6.163561242236365034e-02,7.753473704552087120e-02,1.511705411527660137e-01,1.785827434615289588e+00,1.310501274307185549e+00,6.896844309961770447e-01,-3.668180004940561068e-01,-1.777829972703328654e-01,6.472004749772107546e-02
6.852156490550860291e-01,4.056527553955791565e-01,5.241664661790246954e-02,1.991682292292207834e-01,3.469869134014585271e-02,-4.792321762722703826e-01,1.215744243879974373e+00,1.861446980625256625e-02,2.184443191360162240e-02,3.740667852551899375e-01,1.727327538673179919e-03
2.638219023507443750e-01,1.230412370015184997e+00,4.190609526085926212e-02,4.736480147115775668e-02,1.527416224696963865e-01,-2.468520076031361032e+00,-9.795192615565014027e-02,1.736889349192848320e+00,5.642981642075755033e-01,-4.483176353774396272e-01,8.283329771223445215e-02
3.308074847785707484e-01,1.084111636302073078e+00,4.280617880087784349e-02,4.859009986737825026e-02,1.538455757047841599e-01,7.261876068459515166e-01,-2.496743312268892914e-02,1.706926674109069397e+00,5.551853877219128375e-01,-4.312322309690905242e-01,-8.380678190190660182e-02
4.889566499348763084e-01,4.269654573567097794e-03,4.014625654038785768e-02,2.554455842540587218e-01,4.156791320718360855e-02,-3.958870549972986486e-01,1.569573951808252765e+00,-2.877956876956434762e+00,-5.912501540702003178e-01,-4.098079312791813034e-01,-9.036208511416340960e-02
5.871446840174470161e-01,4.104690166355941423e-03,4.083155053185270889e-02,2.705914818847630632e-01,4.224441266898556341e-02,-6.151586694011041967e-01,-1.582007944452721082e+00,3.087924875833765181e+00,-5.147787942984455301e-01,-3.117667820582204485e-01,-8.989401013733212820e-02
3.182064355107572795e-01,6.240721312356499739e-01,3.254165355119698760e-02,3.174982721691214232e-02,1.792004068272134154e-01,1.478462512691160469e-01,-2.172708324003019165e+00,-1.883412621902942619e-02,-3.235078167570656915e-01,-2.752256640488947026e-01,8.790049088311198411e-02
4.986398436597044292e-01,1.086643993031738420e+00,3.428705497904922100e-02,3.503742539845147025e-02,2.278885964806998954e-01,1.567905367992644017e+00,-4.618543892544507146e-01,2.039314267139224590e+00,-1.826305656936160204e-01,-2.396036344282717334e-01,-1.711787356052156261e-01
5.622588596406492556e-01,9.869819866140048248e-01,3.337369011131672419e-02,3.555171984413002528e-02,3.995788112746719856e-01,-6.996580123142212004e-01,-1.375041905471570680e-01,-1.857714275155530448e+00,1.693241564140438027e-02,1.693636434060539209e-01,-2.523320930065453549e-01
5.916694934539016293e-01,1.336771715018298501e+00,3.854629799088084285e-02,3.668139224609315990e-02,3.176170662527427746e-01,-2.681958661858660609e+00,-1.321811441616999483e+00,4.502462741796534051e-01,6.735832036960077984e-03,1.931686896106036555e-01,2.361817416550442972e-01
1.994693377248443755e-01,1.388145252621608927e+00,3.980456190442548808e-02,3.620938516182103939e-02,2.911084912976042993e-01,-1.150400995382575980e-01,-1.441001122025179715e+00,-2.011139321050978257e+00,-1.623494728205095161e-01,8.517090361551331312e-02,3.959808552920277697e-02
7.003100358862738295e-01,6.669730991529279618e-02,1.433801801679574495e-01,3.806463688243943294e-02,5.610989017524666000e-02,-1.665060914514387092e+00,-4.241988325876340504e-02,2.660216537392613212e+00,-1.768636334559255674e-01,-2.144348723384275901e-01,-7.539972210530482277e-02
1.144448079742462099e+00,1.111066477724623303e+00,1.560525910498609392e-01,1.223898324345736588e-01,4.775573579450841932e-01,1.481636346463256704e+00,-1.282338708636794111e+00,1.572583064432226285e+00,-4.782370421284788675e-02,-4.761459708146806302e-01,2.139941914026180936e-03
5.292111076363962274e-01,7.556157717150586706e-01,3.306358477962940273e-02,3.364108817594906042e-02,2.120439760523052941e-01,2.404014085236417131e+00,-5.642666912697147374e-01,8.891230006059883673e-01,-4.489185176709697273e-02,-1.999229741717117592e-01,2.779709226709220493e-01
1.132157694377284862e+00,1.061403151922445165e+00,1.544925611866225512e-01,1.227347460763840992e-01,4.747448079763706419e-01,1.522123269020345893e+00,1.381720173491611137e+00,1.616742197807132131e+00,-5.333335529269670611e-02,-4.749554846009961251e-01,-1.307353664903109294e-02
2.711861849256400614e-01,5.948900442381500620e-01,3.881918333281401956e-02,3.984736470939618386e-02,2.273850460193872491e-01,-3.602373287875417218e-01,-1.530107230435851395e+00,-1.275396956246022784e+00,-1.991306340282436235e-02,-2.877366671138997245e-01,7.017137076065399492e-02
4.542059339214447045e-01,7.671856505748926303e-01,3.266340272075202167e-02,3.461635177916713019e-02,1.584803472505489641e-01,1.529175122389475172e+00,-7.512685693202290071e-01,2.143957977462480624e+00,1.229486651707039080e-01,-1.450396853037544675e-01,-3.122429091536907952e-01
1.045763325742963268e+00,1.346697463790959282e-01,2.798653031012604542e-02,7.034250781133094543e-02,2.894146734794274534e-01,-3.746134160433847032e-02,-2.895279029223479447e-02,1.013032483161480313e+00,1.810505546158313328e-01,1.457216767070037833e-01,7.512402410378228590e-02
4.661723709326886511e-01,5.873491177427968557e-01,3.246472962382841720e-02,2.625200395585437496e-01,6.650919639986695164e-02,3.000510594505231832e-02,-2.167296935839093386e-01,6.086282432580243373e-01,2.147077207736487747e-01,9.653279588595266303e-02,-9.875976331834361577e-02
6.417306118482514199e-01,8.757691783606045277e-01,3.570347450839585213e-02,3.572034533438418064e-02,2.294488921824563987e-01,-6.531505782634520196e-01,-7.704288980666446074e-01,-5.906039237724686197e-01,2.431662159615804175e-01,8.554743557904129214e-02,-2.472972511937176210e-01
4.490450708759145537e-01,8.698820737543593307e-01,3.501260770352933316e-02,2.199916623752416478e-01,3.054828430345011073e-02,-1.577574179155597722e+00,-9.484471660048365838e-01,-1.462672157973934794e+00,2.104837255830547260e-01,3.139699382117823179e-01,-8.044394079474567749e-02
5.428788285327998953e-01,9.591248718587775945e-01,6.421075944097842658e-02,6.803876587346741056e-02,1.166835612468386379e-01,-5.107133466438207314e-01,2.199086803661646355e-02,-4.609440533396559125e+00,3.889983366093074379e-01,-2.986875774252296667e-01,4.332716167776119731e-02
5.774980883697085066e-01,1.004938254432865108e+00,7.256103633047103485e-02,5.769733062777258198e-02,1.110141097100438984e-01,1.205613797744395699e+00,-4.534200263784221585e-01,1.630418150799045174e+00,7.240519955898693238e-01,-1.396618707719843311e-01,7.290858797430161721e-03
1.050829160608676816e+00,7.489250099246945458e-02,3.376949867968407487e-02,2.692337041533588993e-01,3.361974027972453039e-02,-2.683420333287764858e+00,1.280827590862990029e+00,-1.880948923039617249e+00,-2.564537291962384891e-01,-1.185427456895760401e-01,-1.382261833226134662e-01
5.601685813531224190e-01,1.152936098675283461e+00,3.532087665879231342e-02,3.658088830701024252e-02,2.162584797401725378e-01,-6.415268768473330052e-01,2.149181376001735311e-01,-1.264512738357661092e+00,-2.562350802969091679e-01,-1.314852823206163202e-01,1.232779753789608468e-01
1.787341833493589216e-01,1.369102718100188021e+00,3.819326014786381118e-02,3.828252945264541685e-02,2.340828712210562546e-01,1.609332818880835569e+00,-9.259569963134426374e-01,2.987276995896281484e+00,1.536845290774446759e-01,1.131972136437841420e-01,2.220981571700526847e-01
9.088835959286908905e-02,1.251824808662481692e+00,3.711242092013219279e-02,3.842737805288241881e-02,3.122607802192454152e-01,-1.439189440794096386e-01,1.919543911940767844e-01,-1.737580673332770331e+00,1.462155953511056761e-01,1.555150836202452147e-01,3.588219844714736206e-01
9.144812181802223217e-01,5.351438016094263173e-01,1.427587239173478129e-01,4.569437521319614365e-02,6.862026352208487612e-02,9.047109796570573792e-01,-4.618142330274875584e-03,1.219198747248569470e+00,-7.100649091337318808e-01,-5.479150676156806510e-01,7.796000197727098735e-02
2.673862826265339665e-01,6.012959295129820525e-01,3.923225149617665108e-02,9.642351041788205235e-02,1.130219660568562295e-01,1.605059456295616416e+00,2.189653609185433173e-03,-5.598726112135339605e-02,-6.509181549150523660e-02,-9.164335002103228545e-02,-1.150516397942329648e-02
1.073320901388963744e+00,1.199003683885453642e+00,1.563268261297155737e-01,1.185579888120930903e-01,4.503376499921608045e-01,1.532945956232726781e+00,-1.060680082712708527e+00,1.586083358076634253e+00,8.877166088059704196e-03,-4.809328409501604229e-01,1.167467404013620980e-02
1.277495028812830613e-01,7.031231775003303763e-01,4.223810009537422305e-02,4.953397534038556094e-02,2.577119031992970433e-01,1.573743336864612763e+00,1.527860114422060267e+00,2.086833199578023990e-03,1.814299067191094406e-01,4.235982768013997202e-01,-5.638431504648780401e-04
5.688932907021848617e-01,1.044573657941290312e+00,7.008913979128313099e-02,6.289628419276195592e-02,1.074837441753046796e-01,1.520991261617961499e+00,1.627468132685066404e+00,3.538395282897055072e+00,3.864784125460092867e-01,-2.929052342123735220e-01,-5.015307435869519048e-02
