eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
7.621126099135049348e-01,7.413753936016462820e-01,1.567376036621619118e-01,1.148267243999910037e-01,5.673933091043777827e-02,1.701816166209114706e-03,1.968930837443912119e-01,-2.934220593268048294e+00,-3.918894571821540662e-01,2.164227644288509167e-01,5.377364309165607592e-01
1.090113728147206418e+00,1.229605819304295800e+00,9.122029200192902088e-02,1.437724919352582065e-01,5.688926934122055107e-02,2.270694120749475520e+00,4.620613815278973302e-01,2.322988353309578535e+00,3.069577384027042388e-01,2.007100709741099775e-01,4.951986665875245386e-01
8.861000636436421329e-01,6.981136736739075310e-01,5.688891028378692538e-02,1.145640687692552340e-01,1.684573193170192107e-01,2.245025044345314136e+00,1.293584635474403388e+00,2.253360645906381521e+00,4.881158516908007949e-01,2.162476815275800879e-01,5.379541536266313484e-01
2.170315180361838403e-01,6.857778196222633627e-01,4.198829024895376488e-02,5.110777036676780738e-02,1.729963055809081718e-01,2.720084042079432329e+00,-1.579880568165289434e+00,2.003556534736774974e+00,6.146210521016673978e-01,-1.251726692014375475e-01,-1.900576156569031006e-01
1.900251919703252468e-01,5.945244973639831620e-01,4.132479814480084779e-02,4.693747868515093374e-02,1.881475037654729565e-01,2.123075233214229696e-01,-1.581875461349617762e+00,4.509057133531103823e+00,6.125857290675323918e-01,-8.337330170014625730e-02,2.110390353649281847e-01
3.651178634163542713e-01,5.018013764081986905e-02,7.986889257319722268e-02,3.035707536761070857e-01,4.668731851303496716e-02,6.514551159709592925e-04,2.469053386512124089e-03,7.342256377668799142e-03,7.154696566076748088e-01,9.803373151329746252e-03,3.417297102897454142e-01
2.983547492133916193e-02,4.586423987237600031e-01,8.040460114326462848e-02,4.779669283686074216e-02,2.957832687259801530e-01,-3.127927763967255359e+00,2.900547837677376097e-03,1.568047220683245424e+00,7.129394820362691121e-01,1.558021905168042835e-02,-3.215709909650785736e-01
3.617537328441646216e-01,4.883331289476951394e-03,7.880163904684868437e-02,3.037703628164736824e-01,4.666013939300314717e-02,-4.956741082614800602e-04,3.132580964983884293e-03,-6.574753344683224691e-03,-6.970451513536578547e-01,9.137586896355808647e-03,-3.214488780933687506e-01
3.918006339393095144e-03,3.505606229355914261e-01,4.755418385482119981e-02,7.855113944004583904e-02,3.019403472986516013e-01,-2.184152822874370070e+00,-1.573953972246196820e+00,6.129322942700798915e-01,-6.969016832947111384e-01,9.238146521018572935e-03,3.419926364771068150e-01
2.331193683285190110e-01,1.378589547131796822e+00,5.424631228975564101e-02,5.449509222140595105e-02,1.993204619683237311e-01,4.384177677297168563e-02,-8.055419924747796445e-01,-1.609284141074997176e+00,-6.046164447420874222e-01,-9.662573270190194519e-02,-1.917412128538402982e-01
1.351313671677885908e-01,7.586282822639366374e-01,4.285556747344510670e-02,4.839307050953460532e-02,1.836407697165376995e-01,-7.271456231495969647e-01,-1.556945133429775918e+00,-8.452745300790146521e-01,-6.044548540453726915e-01,-8.054596064708927083e-02,2.122546448672634756e-01
5.252879339381016921e-01,1.043405396169399424e+00,5.696247875097734670e-02,1.663536495311197516e-01,1.128214295212438267e-01,1.393780288110748833e+00,-1.346543438739480347e+00,-2.958907508012060816e+00,-4.437907190880763797e-01,2.146491048035160942e-01,-5.213390448351199469e-01
3.077077399942239055e-01,8.708437899498293611e-01,4.824753749615061371e-02,4.998037176297646239e-02,2.797716221522189572e-01,-1.550325600830471551e+00,-1.198721356644249392e+00,-2.278220791676413212e-02,-2.654531433744883873e-01,-3.670969162012101272e-02,-4.933881628702705968e-01
2.824984336743498470e-01,9.934617799126678195e-01,5.084874657386732888e-02,4.884520562978365149e-02,2.007302587916516279e-01,2.981661262972211901e+00,-1.307237117493451173e+00,1.712295031698280789e+00,-2.644048576211721624e-01,-9.703761473052660569e-02,-1.907310726661127498e-01
7.547433591410207532e-01,5.742560828131569872e-01,1.521360505481208769e-01,1.157808758535406740e-01,5.712842331785363686e-02,-3.146715819456354257e+00,-1.591606749840849544e-01,2.172238923343503270e-01,-4.689973348735725356e-01,2.146527139072842427e-01,-5.180282835756416793e-01
7.270966334023950539e-01,1.074220568499416828e+00,5.740539695568547957e-02,1.522458419537654206e-01,1.074058868660916488e-01,-6.083674807925503192e-01,1.184322369003387720e+00,-1.967559175292395546e+00,-3.674953333925445320e-01,2.185948647795273592e-01,-5.162722368826886399e-01
1.069021296977160418e+00,2.674299482575972498e-01,9.221810119399977135e-02,1.223125356225502336e-01,5.357777750738196287e-02,1.170211858354560874e+00,-9.392188031470792564e-02,2.176706529585943795e+00,5.881323850901593042e-01,1.949789005428071154e-01,-4.654540235325166919e-01
6.142338020219599848e-01,1.293108618560939060e+00,5.546144597676011534e-02,8.557437256188228647e-02,1.025407392530491013e-01,2.921125530889286392e-01,2.786021795670505785e+00,-3.337814808544684819e+00,-5.901790076938107088e-01,1.989238271685911663e-01,-4.539186249308553855e-01
5.472922890365328197e-01,1.140282300238143032e+00,5.714764306141451727e-02,7.630113841912249117e-02,9.844224607905222024e-02,-3.367825307026216741e+00,-3.403169250087891284e-01,-1.984995714643321141e-01,-2.779028995548752379e-01,2.049401508136626804e-01,-4.537614351982611760e-01
1.168443847746094333e+00,4.018276863510860664e-01,6.336645580745695061e-02,1.074745490348093940e-01,6.170220102079253949e-02,1.205634637380242236e+00,2.010382147469940428e-01,-1.943745737606134671e+00,-2.742888811653292902e-01,2.117105812695367351e-01,4.735086752318323211e-01
9.051728919271810891e-01,4.560642082263560160e-01,1.046962262845628489e-01,7.192480795988859255e-02,5.330369629327705305e-02,8.860543486246074130e-01,1.159737268076625583e+00,6.280958746857843167e-01,-1.492200688614412074e-01,2.031155771068931248e-01,-4.537563159633501431e-01
1.001446615046973632e+00,1.054342430378152118e+00,5.621041821069419631e-02,8.471399381943416074e-02,1.356344943943349202e-01,-3.522626183024609503e+00,3.770978129347589025e+00,-3.653134965021799019e+00,5.931296394876658384e-01,2.001410993119339676e-01,4.875367399970892968e-01
1.067945677449599895e+00,4.247525996819299654e-01,7.435266747246878360e-02,1.047681324582439982e-01,5.976537138503672242e-02,-2.037526231988546765e+00,-1.879265934455141007e-01,-1.147136777561774679e+00,1.654212382150510585e-01,2.010805703052247762e-01,4.738037962802513214e-01
