eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
4.195247033453557151e-02,5.272016406637066582e-02,4.753336808536091640e-01,4.987270937064946369e-02,4.754723728867580324e-01,7.831216114804764628e-09,3.141589096287844551e+00,3.811828000392619004e-05,1.010106144238217575e-02,8.145688946069473690e-02,1.071715196947886639e-02
3.638050025471161603e-02,3.633292802940331634e-01,4.978435438506685629e-02,4.976041012413767034e-02,4.730898431760901524e-01,3.192817835556851946e+00,-1.569053774407804580e+00,1.519433742937100318e+00,-4.233802392510932489e-01,-3.424110033821919363e-01,-4.233579169332611913e-01
3.151105722208955018e-02,3.271082799888685444e-01,4.988823608337518423e-02,4.996190808261000843e-02,6.484600029046527769e-01,-2.665577871753035402e-05,1.893619420089732780e-03,-1.570801303723506903e+00,-4.236953947508896312e-01,-1.673255428093218811e-01,4.438283643184224858e-01
4.134940570962238049e-02,5.153123875839717843e-02,4.982213549948751041e-02,4.749787928588172781e-01,3.983473677292577730e-01,-1.571233275182348343e+00,-1.570730151794604179e+00,3.765476958271870732e-04,1.010155084686029624e-02,4.367318475732388516e-01,4.437451399109659800e-01
3.639283370976482967e-02,3.633287866396012200e-01,4.976045387558272054e-02,4.978435893831530817e-02,4.730912466043996623e-01,1.378839519739857736e-04,1.740830426919906179e-03,-1.570707226033742687e+00,4.435822449824983749e-01,-3.424100278126426256e-01,-4.233579310480263813e-01
3.130923332910981460e-02,3.265533509175780891e-01,4.997141413961087020e-02,4.992584807540981218e-02,6.582581851019205788e-01,1.742393570408020675e+00,-1.570788987267627723e+00,2.970019232441312607e+00,4.438795348433827170e-01,-1.575512486326436090e-01,4.438364229067282007e-01
