eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
1.692942416994810406e+00,3.230091948134380386e-01,1.330634324269799051e-01,7.412014117224477450e-02,5.811994648991422041e-01,1.561856233377298731e+00,-2.423316731042004721e-02,2.385890529435857665e+00,4.313251137637331284e-02,1.516236082821472153e-01,1.003356650292110130e-02
1.974058225251255627e-01,2.097755165599067828e-01,1.144159534341762235e-01,6.341306859674435137e-02,3.922998632327082680e-01,1.582474156258943943e+00,3.285925934976632011e-03,8.135150338581238483e-01,1.511078216771837568e-01,1.676093553628522081e-01,1.123744590469816229e-01
1.957086635957561160e+00,5.450112632189000814e-03,2.507782806942600584e-01,1.445875150155165878e-01,1.116747872741177955e-01,-3.142202705564614007e+00,-8.150450088319168840e-01,8.434927246328353112e-01,2.378723499989020360e-03,1.895756129156402348e-01,-1.153351539305720944e-02
8.361969239612425664e-01,1.006065351162995336e+00,6.750132884370076136e-02,7.132697666480233845e-02,8.168506944600761877e-01,6.881167187327418278e-01,-1.338382433275900008e+00,-2.185105054876274711e+00,4.107047273260423514e-01,1.759649227445139882e-04,3.646775935984375439e-01
4.815410778291900895e-02,9.661565318520637380e-01,1.320477086770421582e-01,5.834221340612039119e-02,3.220031105572206398e-01,1.151562023846684157e+00,-3.617487405287405089e-01,2.463007089268920868e+00,-2.138993893013793959e-02,1.685558597549650373e-01,1.086167797323762119e-01
4.905195734583059526e-03,1.999285715307416389e+00,1.030001226890501637e-01,1.117345766621447717e-01,2.775886401444801477e-01,9.924190540487751733e-01,5.122310831290524114e-01,6.459732615193427563e-01,-1.177597262309265924e-01,2.101551788155732181e-01,-2.480312474046630564e-02
3.662158757724526259e-02,1.067261022628310796e+00,3.987965470467479401e-01,4.659754889774370690e-01,7.759136371221092565e-02,-2.646841267118967167e+00,-1.571287455673274769e+00,1.075999745757409531e+00,3.868065628050664645e-02,2.112282013884404230e-01,4.037065615182502953e-02
1.046308008718322080e+00,5.765340423903123623e-01,2.236757491147408072e-01,1.475157618253552794e-01,6.834977126265491532e-02,1.819042176938911971e-03,-2.177550845338575292e-01,1.019115859151455139e-02,-6.692007749940905026e-02,6.941585980341156148e-01,2.801011526250741235e-01
3.203709232228926090e-02,5.523510550563468513e-01,2.580040664657509142e-01,4.166388815667322332e-01,7.696722600376308676e-02,-2.955010710362102055e-02,-1.526733059895109657e+00,-1.541275947611940422e+00,3.339059652808042816e-02,2.108199505958693321e-01,-1.726899304440798755e-01
1.076221866219971401e+00,6.496807163298398136e-01,2.261522826057018876e-01,1.483783381892286035e-01,6.849718090443301932e-02,5.907468785796428715e-03,2.419426551491520583e-01,1.003242000157781449e-02,1.010542312944177623e-01,6.940655118252222477e-01,2.788298192340689652e-01
4.937744890129594499e-02,1.009389863523105335e+00,3.044290939515344463e-01,4.118470854764008648e-01,7.694927852277726188e-02,-3.142540483129300455e+00,-1.655968303094587923e-01,1.570810937784026695e+00,-1.336015203317881539e-01,2.109693682225391720e-01,-1.302961756963601919e-02
7.958920878804611743e-01,1.005395219311484789e+00,6.754354144079591227e-02,7.011693653594240627e-02,5.488440457573184883e-01,-1.475140013121726268e-01,-1.104971891988962840e+00,-1.455988678756437560e+00,-3.426373519835836379e-01,-2.736313055162611918e-01,-3.493299547494067014e-01
8.363404412696472390e-01,9.983337393559503781e-01,6.714449486076864981e-02,7.111780872581137392e-02,5.471311140917105575e-01,-3.486307699736356236e-01,-1.349973348486395164e+00,-1.138392440436150732e+00,4.188417541294583990e-01,-2.617469537385814782e-01,-3.957715797221172949e-01
7.368231192571774724e-01,1.514026857570348605e-01,7.641388623413225556e-02,2.712260677343105719e-01,3.329482714999628667e-01,-1.569383824649420500e+00,7.973987926997331416e-03,-2.327417910930280054e-01,2.341956710999918978e-01,2.091497382560375540e-01,-9.264115241594116090e-02
9.700243306534546139e-01,9.563705541140113953e-01,6.912671878910058298e-01,6.773711615530755847e-02,6.946741284877630540e-02,1.529160119830165421e+00,1.018074997586368574e-01,1.760511970530897807e+00,-3.047407472425073260e-01,1.357665049177767258e-01,3.693928951512202019e-01
3.006390865541991309e-01,1.496861327025833799e-01,2.510915883682952598e-01,6.227679913887113755e-02,7.931236979700875822e-02,-2.918857357012773601e+00,7.377305468031446489e-01,1.744146091188869319e+00,-1.650046289324985926e-01,1.433839041748417031e-01,-1.845427049865684677e-01
2.548238696680829030e-01,2.978550400781223018e-01,6.997721005035756336e-02,6.227060358048831790e-02,2.843316714034725412e-01,-1.694650178628817727e+00,-1.187040665520593813e-01,-2.381845969840602262e+00,2.265040183477974867e-01,1.337994379412031365e-01,-1.877806925720564013e-01
4.220655382842867231e-01,1.049311325686412388e+00,6.713572006774845558e-02,7.930771631908765940e-02,2.240115899872452687e-01,-4.927118577230224852e-03,5.415432818465762965e-01,-2.746863381548613880e-03,-4.255242531180767340e-01,7.351503127437488683e-01,1.066045488489111015e-01
9.302756920813132213e-01,8.377411796005276301e-01,6.963705503213034331e-02,7.724816101006015678e-01,6.738297272114553149e-02,-6.963736049709136344e-02,2.321314503628341963e-01,-1.092783417930453249e-01,-3.149020911079378759e-01,-5.894443917415199963e-02,3.927193753292529954e-01
3.293698081196864691e-01,7.363102360658890788e-01,8.129429941016316774e-02,1.079271289645204329e-01,1.925342580098339529e-01,1.600193228264691570e+00,7.927183378296347172e-02,2.120202412796841962e+00,2.278030967049015643e-01,7.311298932376905091e-01,2.728003019354661163e-01
2.315260476857965433e-01,9.305661935737067347e-01,6.400730651964642304e-02,1.449550658882678422e-01,1.509131473301966175e-01,1.629009629111432709e-03,1.039081444112019748e+00,-1.275704326233056615e-02,-1.703769501484700133e-01,6.941367988076988516e-01,2.405745227947439779e-01
6.655377561095886518e-01,1.251178068066058913e+00,1.132594303150419590e-01,3.303405061055866287e-01,8.244107854885715514e-02,3.278705142952479612e+00,-1.295201196421724044e+00,1.439018439412280026e+00,-1.013379951938445794e-01,7.354561250194785460e-01,3.193491149749801417e-01
2.315849153148630823e-01,9.719763668395930978e-01,6.519398710025538224e-02,1.453366234944070134e-01,1.490291838883245346e-01,-3.242166878278873992e-03,2.211061875227431806e+00,9.960035713680976191e-03,2.316195129656992424e-01,6.939489316279493503e-01,2.173974625190988885e-01
2.171909742922420172e-01,1.026769751210590664e+00,6.748916251589991144e-02,7.811648739644506956e-02,1.916969884546725345e-01,1.522169000681751656e-02,-4.944467883442123513e-01,-3.604370911735621866e-03,4.601053620751539563e-01,7.352963981169520213e-01,8.207538028589134171e-02
